"univID","stl","ips","mds","mdf","maf","lps","ips.prop","ect","tpg","mav","mcv","mpt","cle","pmx","ds1","ds2","lpt","ds3"
"Pri.L.F.046",43.98,8,3,12,9,3.63,1,7.07893180792248,8.39471658720027,15,17,6,7.711,2.192,1.328,1.938,1.354,0.457
"Pri.L.F.047",44.06,8,3,12,9,3.96,1,6.57699819878311,8.17520694753678,15,17,6,7.498,2.263,1.379,1.999,0.638,0.325
"Pri.L.F.048",36.28,8,3,11,9,2.81,1,5.97802574257426,6.73672277227723,15,17,6,6.223,1.539,0.77,1.679,0.749,0.45
"Pri.L.F.049",39.9,8,3,12,9,3.47,1,6.89435183194249,7.24444211391658,15,NA,5,6.81,1.567,1.496,2.134,0,0.447
"Pri.L.F.050",40.56,8,3,11,10,2.81,1,6.64587615820779,7.59910503621018,NA,17,5,7.252,2.101,1.046,1.308,0,0.145
"Pri.L.F.051",40.51,8,3,12,9,3.3,1,6.66972358308416,7.51523879915654,14,18,6,7.483,2.088,1.344,2.146,1.361,0.472
"Pri.L.M.054",44.7,8,3,12,10,3.96,1,7.70349712764744,7.36746474180149,14,18,6,8.057,2.438,1.623,2.377,1.064,0.503
"Pri.L.M.055",48.05,8,2,12,11,3.47,1,7.33847814743936,7.88494161064207,14,18,6,8.052,2.652,2.004,2.228,1.356,0.546
"Pri.L.M.056",48.87,8,3,11,9,3.96,1,6.77562634638018,7.84786205149526,14,18,5,9.05,2.619,1.521,1.941,0,0.272
"Pri.L.M.057",46.05,8,3,12,9,4.29,1,7.85573031980774,8.05981036387159,15,17,6,8.379,2.347,2.167,2.677,1.105,0.528
"Pri.L.M.058",47.03,8,3,13,10,3.47,1,7.19661011711476,7.7263550974362,14,18,5,8.194,2.598,1.681,2.261,0.676,0.218
"Pri.L.M.059",46.82,8,3,12,10,3.63,1,7.66142547184997,8.02753497714126,14,19,6,8.291,2.662,1.323,1.839,1.003,0.267
"Pri.L.M.060",47.68,8,3,12,9,4.13,1,7.77747011477999,7.4926540528782,14,17,6,8.651,NA,1.869,2.375,0.813,NA
"Fos.K.T0.001",74.46,3,3,10,9,8.2,1,11.71,14.81,15,21,6,11.48,4.71,NA,8.37,3.66,3.73
"Fos.K.T0.006",47.95,3,3,9,8,6.2,1,8.36,11.22,14,20,6,7.98,2.3,5.45,6.19,1.92,2.9
"Fos.K.T0.009",49.03,3,3,10,9,5.32,1,8.71,9.68,14,20,5,NA,2.72,5.96,7.03,2.5,3.31
"Fos.K.T0.010",55.29,3,3,10,9,7.39,1,9.28,11.86,14,20,6,NA,3.03,5.08,6.98,3.01,2.86
"Fos.K.T0.022",85.01,3,3,9,7,10.38,1,13.29,17.45,NA,19,6,13.4,4.44,NA,9.38,3.14,NA
"Fos.K.T0.026",72.49,3,3,10,9,8.19,1,10.7,13.91,NA,21,NA,10.59,NA,5.3,7.14,3.16,3.25
"Fos.K.T0.011",53.65,3,3,9,8,8.12,1,9.45,13.85,14,19,6,8.74,NA,4.84,6.3,3.12,3.21
"Fos.K.T0.093",72.87,3,3,11,9,8.46,1,NA,16.48,NA,20,5,NA,5.08,NA,8.52,3.36,3.61
"Fos.K.T0.104",72.54,3,3,10,9,9.32,1,12.3,16.39,14,19,6,NA,NA,NA,9.37,3.67,NA
"Fos.K.T0.123",64.86,3,NA,10,9,6.99,1,9.76,11.92,NA,20,NA,NA,3.24,NA,6.07,NA,NA
"Fos.K.T0.124",56.91,3,3,10,9,7.21,1,10.78,12.41,NA,21,6,NA,3.82,5.49,7.01,2.98,3.38
"Fos.K.T0.125",77.05,3,3,10,9,8.39,1,NA,16.72,14,20,6,NA,5.26,4.86,7.48,3.77,3.2
"Fos.K.T0.135",76.16,3,3,9,8,10.23,1,12.02,15.51,NA,20,6,12.07,4.9,NA,NA,3.42,3.89
"Fos.K.T0.136",51.88,3,3,11,10,8.16,1,8.21,11.74,15,20,6,NA,2.81,5.95,6.63,2.78,2.94
"Fos.K.T0.139",69.25,3,3,11,10,10.52,1,NA,14.46,NA,20,6,NA,4.62,NA,NA,2.69,NA
"Fos.K.T0.142",54.77,3,3,10,9,7.56,1,9.63,12.39,14,21,6,10.94,3.09,5.62,7.35,2.85,2.61
"Fos.K.T0.148",59.21,3,3,9,8,8.21,1,9.25,13.76,14,20,6,9.85,3.37,6.13,7.32,3.53,3.11
"Fos.K.T0.149",61.31,3,3,10,9,8.17,1,11.14,12.75,14,20,5,11.16,3.6,NA,8.27,3.58,3
"Fos.K.T0.173",59.71,3,3,10,9,8.28,1,NA,14.3,14,20,5,NA,4.3,6.28,8.01,3.27,3.46
"Fos.K.T0.192",76.54,3,3,10,9,10.79,1,12.43,16.32,14,20,6,NA,4.07,NA,8.14,3.64,3.95
"Fos.K.T0.206",59.45,3,3,10,9,7.76,1,9.92,13.24,14,20,6,NA,3.17,4.57,6.5,2.52,3
"Fos.K.T0.531",72.48,3,3,11,9,8.1,1,10.82,NA,14,20,6,NA,3.51,6.06,7.23,NA,3.14
"Fos.K.T0.063",60.65,3,2,10,9,7.58,1,10.22,12.73,14,19,6,10.32,4.4,4.15,NA,2.7,3.16
"Fos.K.T0.181",62.53,3,3,10,9,9.82,1,11.6,15.76,14,19,6,NA,4.19,NA,8.27,2.21,3.7
"Fos.K.T0.86A",61.38,3,3,9,10,8.63,1,10.26,14.09,NA,21,6,NA,NA,NA,8.87,3.7,NA
"Fos.K.T0.89A",55.64,3,3,10,9,7.66,1,9.14,10.26,14,21,6,NA,2.94,6.42,8.74,2.27,3.31
"Fos.K.T0.069",74.54,3,3,9,8,9.29,1,NA,15.02,NA,20,6,NA,3.77,NA,7.49,3.36,4.02
"Fos.K.T0.090",52.49,3,3,9,8,7.62,1,9.62,11.93,NA,19,5,NA,3.11,NA,7.94,4.06,3.02
"Fos.K.T0.048",77.67,3,3,10,9,9.11,1,10.21,15.19,NA,NA,5,NA,NA,NA,9.05,3.65,NA
"Fos.K.T0.062",56.81,3,3,9,9,7.47,1,NA,11.26,14,20,6,NA,2.76,5.75,6.22,2.81,2.7
"Fos.K.T0.099",58.87,3,3,9,8,7.89,1,NA,12.18,14,21,7,NA,2.96,6.29,6.95,2.37,2.74
"Fos.K.T0.158",53.86,3,3,9,8,8.7,1,NA,14.12,14,20,6,NA,3.4,NA,7.53,3.15,3.45
"Fos.K.T0.005",53.5,3,3,10,9,7.6,1,9.29,10.92,14,21,6,NA,NA,5.54,7.08,2.41,3.08
"Fos.K.T0.012",60,3,3,10,9,7.82,1,10,13.16,14,20,7,9.8,3.21,4.98,6.2,2.56,2.83
"Fos.K.T0.065",53.17,3,3,10,9,7.63,1,7.63,11.43,14,20,6,8.26,2.74,5.58,7.47,2.68,3.06
"Fos.K.T0.075",59.36,3,3,10,9,7.24,1,10.01,11.85,14,20,6,NA,3.29,5.69,6.49,2.56,3.25
"Fos.K.T0.077",56.73,3,3,10,9,7.56,1,10.28,11.96,14,20,6,NA,3.27,5.16,6.36,2.26,2.75
"Fos.K.T0.079",66.4,3,3,11,10,8.61,1,10.04,14.59,14,21,NA,NA,3.92,6.44,7.61,3.82,3.48
"Fos.K.T0.096",65.71,3,3,10,9,9.07,1,12.08,13.66,14,21,6,12.96,4.15,NA,8.05,3.58,NA
"Fos.K.T0.114",52.47,3,3,9,8,8.2,1,NA,11.54,14,19,6,NA,3.48,6.04,6.91,2.93,3.12
"Fos.K.T0.184",70.75,3,3,9,8,9.72,1,NA,14.69,NA,20,NA,NA,4.98,NA,NA,3.98,NA
"Fos.K.T0.208",69.99,3,3,10,9,7.25,1,NA,14.24,14,19,6,NA,4.54,NA,8.21,3.55,3.38
"Fos.K.T0.267",71.67,3,3,10,9,NA,1,13.3,NA,14,19,6,NA,4.09,NA,8.95,3.26,3.58
"Fos.K.19.245",60.99,3,3,10,9,5.9,1,10.05,11.13,14,19,7,10.57,2.8,4.71,5.68,2.84,2.03
"Fos.K.19.247",55.08,3,3,10,9,5.81,1,8.29,12.82,14,20,6,8.27,3.36,4.71,5.08,2.84,2.56
"Fos.K.19.249",59.12,3,3,10,9,7.02,1,9.69,13.28,14,20,6,NA,3.37,4.83,5.92,2.87,2.12
"Fos.K.19.251",61.32,3,3,10,9,NA,1,9.75,NA,14,21,6,NA,3.67,5.53,7.07,2.89,3.05
"Fos.K.19.253",57.64,3,3,9,8,6.97,1,9.29,12.32,14,21,6,NA,3.39,5.08,6.32,2.93,3.06
"Fos.K.19.254",51.45,3,3,8,8,6.95,1,8.43,12.72,14,19,6,8.87,2.7,3.94,NA,3.01,2.72
"Fos.K.19.258",52.72,3,3,9,8,5.4,1,8.5,10.21,14,19,6,NA,2.73,3.26,5.8,2.93,2.04
"Fos.K.19.260",57.98,3,3,9,8,6.5,1,8.23,NA,14,21,6,NA,2.55,3.66,5.2,2.61,1.7
"Fos.K.19.264",59.37,3,3,10,9,6.92,1,9.42,NA,14,19,6,9.23,3.24,5.6,7.23,2.98,3.61
"Fos.K.19.267",64.31,3,3,8,9,7,1,10.27,13.39,14,20,5,10.47,3.49,5.62,6.92,3.92,2.37
"Fos.K.19.269",54.93,3,3,10,9,6.24,1,8.37,10.22,14,20,6,8.55,2.85,5.25,6,1.92,2.76
"Fos.K.19.271",55.66,3,3,9,8,6,1,8.83,11.91,14,20,6,8.68,3.85,3.54,5.29,2.36,2.58
"Fos.K.19.068",55.47,3,3,9,8,5.8,1,7.22,11.47,14,20,5,7.3,NA,4.32,5.96,3.76,2.61
"Fos.K.19.070",60.41,3,3,9,8,8.03,1,10.29,13.57,14,20,6,10.49,3.52,6.45,7.46,3.28,2.92
"Fos.K.19.072",63.4,3,3,9,8,6.8,1,NA,13.13,14,19,6,NA,NA,4.57,5.59,3.51,NA
"Fos.K.19.077",56.94,3,3,10,9,6.98,1,9.12,12.42,14,20,5,9.57,3.28,4.53,6.41,3.58,2.4
"Fos.K.19.085",70.4,3,3,10,9,7.25,1,NA,15,14,19,5,NA,3.58,5.27,7,3.32,3.12
"Fos.K.19.086",58.18,3,3,10,9,7.03,1,NA,11.07,14,20,6,NA,2.97,4.57,6.48,3.03,2.57
"Fos.K.19.105",51.13,3,3,9,8,5.72,1,NA,11.49,14,19,6,NA,NA,5,5.64,2.82,2.47
"Fos.K.19.114",56.27,3,3,10,9,6.83,1,8.26,10.67,14,21,5,8.4,2.38,4.04,5.76,2.85,2.08
"Fos.K.19.119",62.05,3,3,9,8,7.45,1,9.75,12.39,14,21,6,NA,NA,4.1,NA,2.22,3.13
"Fos.K.19.120",55.14,3,3,9,8,7.45,1,8.61,11.51,14,21,6,8.24,NA,5.5,6.44,2.4,2.7
"Fos.K.19.116",60.12,3,3,9,8,7.96,1,10.03,13.21,14,20,6,NA,3.04,5.93,6.99,2.67,3.36
"Fos.K.19.117",52.28,3,3,10,9,6.4,1,8.75,11.06,14,20,NA,8.75,NA,4.5,5.06,2.8,2.53
"Fos.K.19.131",49.29,3,3,10,9,5.78,1,8.39,11.82,14,20,6,8.72,3,4.59,5.32,2.11,2.56
"Fos.K.19.133",66.45,3,3,10,9,8.4,1,10.24,13.92,14,20,5,10.48,3.01,5.39,6.82,4.23,3.54
"Fos.K.19.134",72.2,3,1,10,9,8.8,1,11.81,15.06,14,19,6,NA,4.02,0,0,3.38,2.42
"Fos.K.19.136",53.21,3,3,10,9,6.21,1,8.54,NA,14,19,6,9.21,2.93,3.8,5.9,2.73,3.02
"Fos.K.19.137",54.56,3,3,9,8,6.48,1,7.66,11.38,14,20,6,7.8,2.47,4.37,5.74,2.68,2.86
"Fos.K.19.141",53.44,3,3,8,7,7.12,1,NA,12.8,14,20,6,NA,2.93,4.36,6.1,2.59,2.55
"Fos.K.19.142",59.38,3,3,10,8,7.85,1,10.01,NA,14,19,6,10.32,3.2,3.95,6.01,2.74,3.07
"Fos.K.19.169",66.36,3,3,9,9,7.29,1,9.72,12.31,14,20,7,NA,3.98,5.04,5.97,3.62,2.59
"Fos.K.19.183",74.16,3,3,10,8,8.32,1,11.62,15.53,14,20,5,11.62,4.39,5.53,6.75,3.69,3.15
"Fos.K.19.200",61.62,3,3,9,8,6.97,1,8.13,12.95,14,20,5,NA,NA,3.73,4.69,3.14,2.52
"Fos.K.19.203",65.56,3,3,8,8,7.83,1,10.68,13.59,14,19,6,NA,3.98,5.19,6.2,2.5,3.68
"Fos.K.19.205",39.92,3,3,10,9,5.22,1,NA,8.82,14,20,6,NA,NA,4.12,5.44,1.58,2.38
"Fos.K.19.206",58.56,3,3,10,9,6.53,1,8.93,12.14,14,20,7,NA,2.78,4.03,5.83,1.87,2.36
"Fos.K.19.227",44.46,3,3,11,9,5.92,1,6.87,9.82,14,20,6,NA,NA,3.58,4.6,2.28,1.96
"Fos.K.19.230",54.14,3,3,10,9,7.56,1,9.08,NA,14,19,6,8.85,2.71,5.26,6.16,2.77,3.37
"Fos.K.19.238",53.61,3,3,9,8,7.75,1,NA,11.05,13,20,5,NA,NA,4.54,6.45,2.91,2.48
"Fos.K.19.244",75.88,3,3,10,9,8.42,1,NA,15.62,NA,21,6,13.64,NA,4.66,7.4,NA,3.57
"Fos.K.18.009",55.08,3,2,10,9,4.53,1,7.59,10.66,14,19,5,8.04,2.84,0,4.76,3.12,2.31
"Fos.K.18.011",43.63,3,3,11,10,5.67,1,6.94,9.55,14,20,6,NA,2.85,2.68,4.53,2.11,1.99
"Fos.K.18.015",NA,NA,NA,NA,NA,NA,NA,11.01,NA,NA,NA,NA,10.77,3.53,NA,NA,NA,NA
"Fos.K.18.017",59.88,3,NA,11,10,5.95,1,10,12.54,14,19,NA,10.76,3.8,NA,4.67,3.27,1.58
"Fos.K.18.018",70.52,3,3,10,9,7.81,1,NA,14.16,14,19,5,11.31,3.38,3.75,6.5,2.21,2.44
"Fos.K.18.025",59.77,3,1,8,7,6.23,1,9.29,11.54,14,19,6,9.24,3.03,0,0,2.29,2.34
"Fos.K.18.028",56.14,3,2,9,8,5.8,1,8.94,10.5,14,19,5,8.76,3.03,0,4.65,2.02,2.43
"Fos.K.18.029",47.06,3,3,9,8,0.486,1,7.27,10.16,14,19,5,7.91,2.29,2.76,4.84,3.06,1.65
"Fos.K.18.030",51.04,3,1,9,8,5.01,1,7.66,9.67,14,20,6,8.06,2.73,0,0,2.78,1.52
"Fos.K.18.038",53.87,3,3,9,8,5.65,1,8.8,11.3,14,19,6,NA,2.76,3.84,5.24,3.07,2.37
"Fos.K.18.041",51,3,1,9,8,4.58,1,8.03,9.52,14,20,6,8.47,2.43,0,0,2.83,1.42
"Fos.K.18.043",59.54,3,3,9,8,6.08,1,10.29,12.12,14,19,5,10.9,3.39,2.9,5.49,2.62,2.21
"Fos.K.18.046",57.51,3,3,9,8,7.25,1,9.77,12.69,14,19,5,NA,3.43,3.77,5.58,3.01,2.46
"Fos.K.18.049",38.6,3,1,11,10,4.7,1,6.59,7.83,14,19,5,6.56,2.16,0,0,2.75,1.65
"Fos.K.18.050",72.43,3,3,9,9,NA,1,NA,16.25,14,20,5,NA,3.93,4.22,5.29,NA,2.72
"Fos.K.18.053",55.12,3,3,9,8,5.03,1,8.82,9.4,15,21,6,8.43,NA,3.65,5.22,2.81,2.54
"Fos.K.18.055",47.4,3,3,9,8,NA,1,7.21,NA,14,19,7,7.01,2.71,2.87,4.08,1.56,2.01
"Fos.K.18.065",68.51,3,3,9,8,6.17,1,10.47,12.16,14,20,5,10.59,2.87,3.36,6.28,2.05,2.71
"Fos.K.18.066",55.65,3,3,9,8,NA,1,10.41,NA,14,20,6,10.29,3.24,2.89,4.29,2.26,1.91
"Fos.K.18.070",44.4,3,2,10,9,4.81,1,7.03,9.63,14,20,5,7.77,NA,0,4.73,2.45,2.26
"Fos.K.18.072",52.39,3,3,9,8,4.61,1,9.38,10.83,14,19,5,9.75,2.47,2.61,NA,3.7,2.44
"Fos.K.18.076",45.48,3,2,8,8,4.84,1,7.36,9.07,14,19,6,7.79,NA,0,4.95,2.49,2.21
"Fos.K.18.085",57.45,3,3,9,8,5.03,1,9.5,11.5,14,19,5,9.96,3.28,2.28,4.67,2.99,1.92
"Fos.K.18.097",56.03,3,3,10,9,5.35,1,8.38,NA,14,19,6,NA,3.07,3.37,5.24,2.45,2.3
"Fos.K.18.098",51.25,3,3,10,8,5.09,1,8.77,10.42,14,19,6,9.5,3.12,3.86,4.59,1.88,2.22
"Fos.K.18.099",50.14,3,3,7,7,5.88,1,8.44,11.45,14,19,6,8.52,2.67,2.16,3.84,1.92,1.59
"Fos.K.18.106",54.74,3,3,9,8,4.87,1,9.67,10.79,14,20,6,NA,3.7,4.07,6.11,2.91,1.92
"Fos.K.18.107",58.91,3,3,9,8,4.99,1,8.29,9.86,14,20,5,8.63,NA,3.38,4.71,2.41,1.85
"Fos.K.18.109",64.3,3,3,8,8,4.29,1,8.46,10.14,14,20,6,8.68,3.15,2.89,4.82,2.39,2.16
"Fos.K.18.110",49.92,3,3,7,6,5.18,1,7.85,8.28,14,19,5,8.13,NA,3.2,4.6,3.09,1.93
"Fos.K.18.111",47.98,3,3,11,9,5.78,1,7.94,10.45,14,20,6,8.73,2.84,3.55,4.86,2.43,1.86
"Fos.K.18.114",48.84,3,3,9,8,4.45,1,8.07,8.42,14,19,5,8.66,2.72,3.26,3.85,1.74,2.17
"Fos.K.18.131",49.8,3,3,10,9,5.18,1,8.95,NA,14,19,6,9.14,3.15,NA,NA,2.65,1.97
"Fos.K.18.134",66.06,3,3,9,8,6.43,1,10.85,12.7,14,19,6,10.74,3.93,3.03,4.98,2.47,1.86
"Fos.K.18.136",61.47,3,3,9,8,5.69,1,NA,11.15,14,20,5,9.95,3.35,2.93,6,2.39,2.64
"Fos.K.18.139",56.34,3,3,10,9,4.95,1,8.04,10.23,14,20,5,8.69,2.68,2.6,4.65,2.72,1.86
"Fos.K.18.143",67.66,3,3,9,8,6.18,1,10.59,14.96,14,19,6,11.52,4.05,2.83,5.01,2.73,1.88
"Fos.K.18.150",58.25,3,3,10,9,NA,1,9.9,NA,14,19,6,10.05,3.45,3.16,5.43,2.71,2.23
"Fos.K.18.154",51.85,3,3,9,8,5.09,1,7.48,9.26,14,20,6,7.49,3.22,3.12,4.08,1.83,1.95
"Fos.K.18.159",72.67,3,3,11,10,7.06,1,13.25,NA,14,19,6,NA,NA,4.22,6.71,2.92,2.82
"Fos.K.18.176",46.1,3,3,9,8,4.8,1,8.13,9.86,14,19,6,NA,2.37,2.49,4.64,2.16,1.94
"Fos.K.18.203",45.44,3,3,8,7,5.36,1,8.2,9.09,14,19,6,8.64,2.69,4.96,5.85,1.75,2.53
"Fos.K.18.204",58.95,3,3,9,8,4.97,1,8.86,11.24,14,19,6,9.31,2.56,1.96,2.97,2.31,2.08
"Fos.K.18.209",49.54,3,3,9,8,NA,1,NA,9.71,14,19,6,NA,2.55,3,4.91,2.57,1.92
"Fos.K.18.210",41.75,3,2,9,8,4.09,1,4.87,7.9,14,20,7,5.48,NA,0,3.18,1.59,1.45
"Fos.K.18.212",45.1,3,1,9,8,4.81,1,6.24,8.78,14,19,7,6.75,1.92,0,0,2.86,1.95
"Fos.K.18.214",36.55,3,3,9,8,3.42,1,5.64,8.15,14,21,5,5.79,1.99,2.16,2.87,2.01,2.02
"Fos.K.18.215",51.26,3,3,9,8,4.19,1,NA,10.23,14,20,6,8.4,3.08,0.198,4.06,1.91,1.92
"Fos.K.18.225",70.17,3,3,9,8,5.84,1,NA,NA,14,19,6,NA,NA,3.06,4.69,3.43,2.29
"Fos.K.18.226",58.36,3,3,10,8,4.87,1,10.34,11.31,14,20,6,10.45,3.75,3,4.68,3.52,2.22
"Fos.K.18.239",51.61,3,1,10,9,5.25,1,7.58,9.67,14,20,5,NA,2.93,0,0,2.23,2.04
"Fos.K.17.003",71.54,3,1,10,9,6.95,1,12.56,11.91,14,19,5,12.68,4.24,0,0,2.85,2.81
"Fos.K.17.020",71.16,3,3,10,9,5.67,1,11.98,12.61,14,20,5,11.24,4.51,4.23,5,3.87,2.45
"Fos.K.17.022",62.49,3,3,10,9,4.82,1,NA,11.13,14,19,5,NA,3.74,4.2,5.56,2.75,2.55
"Fos.K.17.025",51.32,3,2,9,9,4.85,1,6.99,9.03,14,20,6,7.55,NA,0,5.41,2.02,2.22
"Fos.K.17.026",63.42,3,1,9,9,5.96,1,9.6,11.24,14,20,5,NA,3.3,0,0,2.54,2.09
"Fos.K.17.027",62.34,3,3,10,8,5.62,1,11.84,12.45,14,20,6,11.31,3.89,2.53,4.57,2.04,2.24
"Fos.K.17.033",54.04,3,1,10,9,5.01,1,8.43,9.09,14,21,6,NA,2.5,0,0,2.08,2.2
"Fos.K.17.036",60.33,3,2,9,8,5.11,1,8.26,9.27,14,19,5,NA,3.05,0,4.36,2.93,2.11
"Fos.K.17.039",53.49,3,1,9,8,5.25,1,8.35,9.37,14,20,5,8.16,2.61,0,0,3.18,1.74
"Fos.K.17.040",63.08,3,3,9,8,6.26,1,9.23,13.1,14,19,5,9.36,4.02,2.37,4.41,2.97,2.08
"Fos.K.17.042",67.16,3,2,10,9,4.89,1,7.91,11.19,14,20,5,NA,3.15,0,5.46,2.54,2.4
"Fos.K.17.044",66.43,3,1,9,8,6.49,1,9.07,13.73,14,19,6,10.36,3.72,0,0,2.38,2.3
"Fos.K.17.046",63.29,3,2,10,9,6.28,1,8.73,12.15,14,19,NA,8.68,3.41,0,4.71,2.63,2.61
"Fos.K.17.048",66.93,3,3,11,10,6.48,1,9.49,11.02,14,19,6,10.42,NA,3.43,5.27,2.45,2.7
"Fos.K.17.050",59.46,3,1,9,8,5.64,1,9.55,10.52,14,19,NA,9.48,2.98,0,0,2.3,1.77
"Fos.K.17.052",60.7,3,1,10,9,5.63,1,9.64,10.51,14,19,5,NA,3.19,0,0,2.51,1.96
"Fos.K.17.059",67.63,3,3,10,9,5.22,1,NA,10,14,20,5,NA,3.11,3.15,5.41,2.37,2.93
"Fos.K.17.060",57.47,3,3,8,7,4.42,1,8.77,10.02,14,19,5,8.53,NA,2.53,3.89,3.95,2.08
"Fos.K.17.062",55.79,3,1,9,8,4.68,1,8.34,8.65,14,20,5,NA,2.8,0,0,2.67,2.11
"Fos.K.17.064",43.83,3,1,10,8,5.1,1,NA,8.54,14,20,5,6.85,NA,0,0,2.29,2.2
"Fos.K.17.065",50.36,3,2,10,9,4.52,1,6.53,7.31,14,20,6,6.92,2.53,0,4.61,2.5,1.64
"Fos.K.17.071",39.56,3,1,8,7,4.67,1,6.79,8.38,14,20,5,NA,NA,0,0,2.72,1.64
"Fos.K.17.074",74.53,3,3,10,9,6.34,1,9.9,12.27,14,20,6,10.9,4.09,3.88,4.38,3.26,1.24
"Fos.K.17.076",69.08,3,3,11,10,6.89,1,11.25,14.49,14,19,6,11.67,4.6,3.6,4.73,2.57,1.48
"Fos.K.17.007",66.57,3,1,9,8,5.12,1,9.74,10.6,14,20,6,9.55,NA,0,0,3,2.29
"Fos.K.17.078",61.43,3,3,9,8,5.47,1,10.63,13.17,14,19,5,10.85,4.16,3.08,5.08,2.82,3.26
"Fos.K.17.081",56.2,3,2,9,8,4.89,1,9.38,NA,14,20,5,NA,3.17,0,4.18,2.26,1.93
"Fos.K.17.083",47.45,3,1,9,9,5.14,1,8.16,8.43,14,19,5,8.42,2.47,0,0,2.37,2.16
"Fos.K.17.091",63.12,3,3,9,8,5.31,1,7.35,10.31,14,20,6,8.02,2.97,1.85,4.29,2.39,2.02
"Fos.K.17.094",65.12,3,2,10,9,5.95,1,10,11.78,14,20,6,10.22,3.78,0,5.01,2.47,1.93
"Fos.K.17.096",60.83,3,2,10,8,4.42,1,NA,9.79,14,20,5,NA,2.32,0,3.14,2.81,1.77
"Fos.K.17.104",79.28,3,3,10,9,5.31,1,11.03,11.39,14,19,6,10.99,3.57,3.39,5.16,2.73,2.14
"Fos.K.17.115",64.86,3,1,9,8,4.92,1,10.86,10.12,14,20,5,10.29,3.55,0,0,2.19,1.46
"Fos.K.17.118",55.39,3,2,9,8,6.17,1,8.73,10.23,14,19,6,9.32,2.96,0,4.58,2.98,2.27
"Fos.K.17.137",60.77,3,2,10,9,5.41,1,10.51,11.28,14,19,5,10.84,4.32,0,4.37,2.28,2.33
"Fos.K.17.138",68.71,3,3,10,9,5.82,1,9.35,11.67,14,20,5,10.16,NA,2.09,4.46,2.18,2.16
"Fos.K.17.142",60.72,3,1,10,9,6.15,1,9.14,10.95,14,19,5,8.88,3.68,0,0,3.1,1.9
"Fos.K.17.143",54.2,3,2,9,7,4.64,1,8.89,11.32,14,19,6,8.4,2.85,0,4.28,2.58,2.07
"Fos.K.17.186",61.11,3,2,9,8,7.41,1,10.35,NA,14,19,6,10.99,3.98,0,5.79,2.29,2.29
"Fos.K.17.192",54.17,3,1,9,8,4.82,1,7.02,9.25,14,20,6,7.9,2.18,0,0,3.65,2.14
"Fos.K.17.217",50.53,3,2,8,7,5.03,1,8.72,10.61,14,20,6,8.83,3.5,0,4.59,2.75,2.4
"Fos.K.16.228",58.75,3,2,10,9,4.04,1,9.52,8.31,14,20,5,NA,3.15,0,5.04,2.73,2.19
"Fos.K.16.245",69.17,3,2,10,9,6.49,1,10.89,12.66,14,19,5,NA,3.83,0,3.8,2.35,2.71
"Fos.K.16.246",61.02,3,1,9,8,5.91,1,7.93,9.82,14,19,5,8.4,NA,0,0,2.49,2.31
"Fos.K.16.251",54.48,3,2,9,9,4.29,1,NA,9.9,14,19,6,NA,NA,0,3.41,2.08,1.76
"Fos.K.16.253",49.75,3,2,8,8,5.16,1,7.02,9.5,14,20,5,7.97,2.15,0,4.49,2.43,1.44
"Fos.K.16.254",57.03,3,2,10,8,5.44,1,8.17,10.48,14,18,5,9.04,3.04,0,4.6,3.05,1.9
"Fos.K.16.261",63.23,3,1,8,7,4.22,1,10.05,11,14,19,5,10.14,2.85,0,0,2.3,1.57
"Fos.K.16.262",63.28,3,1,10,9,5.4,1,NA,10.55,14,20,6,NA,3.09,0,0,2.09,2.2
"Fos.K.16.263",56.07,3,1,8,8,5.17,1,NA,11.08,14,19,5,NA,2.76,0,0,2.75,1.94
"Fos.K.16.268",66.46,3,1,9,8,4.7,1,NA,10.67,14,20,6,10.29,3.12,0,0,2.61,1.61
"Fos.K.16.275",69.01,3,3,11,10,5.01,1,9.28,11.93,14,20,5,9.75,4.17,2.46,4.18,2.37,2.28
"Fos.K.16.277",55.97,3,1,9,8,4.56,1,9.06,9.29,14,20,6,9.37,2.74,0,0,1.58,1.6
"Fos.K.16.278",56.53,3,3,10,9,5.64,1,NA,11.17,14,19,7,8.65,2.82,3.47,3.91,1.68,2.55
"Fos.K.16.280",61.54,3,2,9,9,5.99,1,9.18,10.71,13,20,6,NA,2.95,0,5.17,3.04,2.11
"Fos.K.16.286",71.18,3,1,9,8,NA,1,NA,12.34,14,19,6,NA,4.41,0,0,2.34,1.43
"Fos.K.16.287",59.02,3,3,10,9,4.23,1,NA,10.34,14,18,6,8.82,3.52,2.72,3.4,2.29,1.54
"Fos.K.16.295",73.9,3,2,9,8,5.49,1,11.26,11.86,14,20,6,11.14,4.65,0,5.43,2.13,2.39
"Fos.K.16.299",66.49,3,3,10,9,5.25,1,9.74,10.63,14,19,5,10.17,NA,2.91,5.28,2.42,2.37
"Fos.K.16.301",57.42,3,1,8,6,5.2,1,8.06,9.15,14,19,5,8.08,2.45,0,0,1.97,1.81
"Fos.K.16.307",48.33,3,2,9,8,4.32,1,NA,8.4,14,19,5,6.84,NA,0,3.76,2.12,1.95
"Fos.K.16.309",62.18,3,2,10,9,5.22,1,9.76,11.96,14,19,5,9.67,NA,0,4.58,1.52,1.98
"Fos.K.16.310",54.27,3,1,10,9,4.56,1,8.57,9.41,14,20,6,8.23,2.65,0,0,3.14,1.31
"Fos.K.16.313",62.91,3,1,9,8,4.79,1,8.74,10.25,14,19,5,NA,2.19,0,0,3.97,1.54
