univID,stl,ips,mds,mdf,maf,lps,ips.prop,ect,tpg,mav,mcv,mpt,cle,pmx,ds1,ds2,lpt,ds3,lps.sc,ect.sc,tpg.sc,cle.sc,pmx.sc,ds1.sc,ds2.sc,lpt.sc,ds3.sc
Pri.B.M.008,47.6,8,3,12,NA,3.96,1,7.871392039,7.866438466,14,18,6,8.565,2.753,1.615,1.28,1.313,0.34,3.919560451,7.699837907,7.896296013,8.310091802,2.679027513,1.57424745,1.256959479,1.298940214,0.335231387
Pri.B.M.009,49.11,8,2,11,8,3.96,1,7.365051849,7.796988144,14,16,5,9.929,3.086,0,2.423,0,0.437,3.866709783,6.997596231,7.865894821,9.256136844,2.89682408,0,2.322904489,0,0.422896619
Pri.B.M.010,64.84,8,2,11,8,4.79,1,10.90327862,10.00387056,16,14,5,13.754,3.937,0,3.127,0.688,0.572,4.145010745,7.993152925,10.5523607,8.985636502,2.682232645,0,2.420904495,0.591167569,0.468776331
Pri.B.M.011,51.75,8,3,11,8,4.13,1,8.056993006,7.338228069,15,16,6,10.841,3.073,2.233,2.67,1.173,0.711,3.941951226,7.28995265,7.465533491,9.451410443,2.715550699,1.988364961,2.458646304,1.117044901,0.666837043
Pri.B.M.012,47.66,8,3,11,8,2.97,1,7.516397599,7.00349973,14,16,6,9.942,2.967,2.464,2.522,0.739,0.693,2.938061037,7.343942112,7.031502884,9.630574667,2.883085032,2.398551435,2.474204218,0.730666913,0.682765772
Pri.B.M.013,53.8,8,3,11,8,4.62,1,7.6174698,7.289139822,15,16,6,11.135,3.399,2.149,3.104,0.902,0.683,4.335797531,6.646876229,7.461957774,9.236967693,2.87200326,1.834773335,2.774135856,0.843891742,0.625861917
Pri.B.M.014,52.24,8,3,10,7,4.13,1,8.237154891,7.311657307,15,16,5,10.653,3.282,2.179,3.015,0.396,0.792,3.925835625,7.387704927,7.449756976,9.176188803,2.868883496,1.920590335,2.756282329,0.375492932,0.738630259
Pri.B.M.015,49.52,8,3,11,8,3.96,1,6.990369601,7.10939221,15,17,6,9.957,2.835,1.712,2.454,0,0.424,3.852760522,6.590277535,7.181795286,9.184018995,2.635811541,1.598881382,2.337625591,0,0.408280667
Pri.B.M.016,50.64,8,3,10,7,3.96,1,8.0981758,7.603138426,15,16,6,10.335,3.091,1.864,2.421,1.046,0.561,3.815485215,7.476985556,7.708178614,9.263745712,2.800634144,1.699203652,2.266853112,1.005999214,0.533022754
Pri.B.M.017,49.82,8,3,11,7,4.13,1,7.971409574,7.866417284,15,15,6,10.78,3.277,1.75,2.258,1.367,0.371,4.007620896,7.472928477,7.954234046,9.866581705,3.025603604,1.623721075,2.140949945,1.324545876,0.355957226
Pri.B.M.018,56.28,8,3,11,8,4.62,1,8.232737329,7.70828568,15,15,6,11.562,3.391,2.268,3.134,0.813,0.61,4.251685987,6.887897924,7.94830147,9.05377107,2.720104975,1.844189075,2.705511117,0.745156276,0.544102056
Pri.B.M.019,51.55,8,3,10,7,3.96,1,7.765762388,6.697254239,15,15,6,10.439,3.035,1.427,2.72,1.242,0.528,3.786059233,7.051884105,6.809208394,9.146141943,2.693976833,1.276002507,2.512160257,1.184843376,0.496352226
Pri.B.M.020,50.52,8,2,10,7,4.13,1,7.837338766,7.507175281,15,16,6,10.686,3.602,0,2.598,1.427,1.021,3.983387289,7.252195242,7.607993312,9.607484249,3.272574838,0,2.437027001,1.373914478,0.971460078
Pri.B.M.021,46.76,8,2,12,9,3.3,1,7.101558727,6.485035125,15,16,5,9.5,2.57,0,2.055,0.732,0.414,3.291678381,7.063169714,6.491081175,9.429657892,2.552838783,0,2.045838501,0.73006407,0.412564092
Pri.B.M.022,46.29,8,3,11,8,3.63,1,7.499664127,7.666409877,14,16,6,8.829,2.908,1.425,2.088,0.8,0.467,3.63678173,7.529775353,7.661130461,8.877640291,2.922438625,1.431637966,2.094908106,0.801567672,0.468200997
Pri.B.M.023,47.4,8,3,11,8,3.8,1,7.33329529,5.172949898,15,17,6,9.492,2.642,2.151,2.217,1.006,0.551,3.768084815,7.201710706,5.18907763,9.25925278,2.58352733,2.106299307,2.184156062,0.997139995,0.544642062
Pri.B.M.024,50.4,8,3,11,8,3.96,1,8.016654117,7.68921261,15,16,6,10.135,2.761,2.365,2.581,1.344,0.439,3.823372614,7.434603776,7.789502776,9.139864694,2.515380071,2.167024083,2.425513453,1.295405936,0.418293899
Emi.L.F.224,44.95,8,3,12,10,NA,1,7.690861849,8.212822008,14,17,6,7.874,2.167,2.019,2.362,1.367,0.632,NA,7.936344201,8.168578263,8.220627723,2.252815047,2.093932911,2.423974875,1.388146313,0.644857401
Emi.L.F.225,46.46,8,3,11,8,3.8,1,7.079411855,8.524468944,14,18,7,7.389,1.887,1.91,2.652,0.955,0.34,3.801037547,7.083562131,8.523610078,7.394940016,1.88836748,1.911298757,2.653281521,0.95527349,0.340127751
Emi.L.F.226,45.22,8,3,11,8,3.63,1,7.178128914,8.641078188,15,18,6,7.62,2.286,2.032,2.794,1.016,NA,3.673941967,7.365964394,8.602788984,7.894718873,2.360167278,2.093799525,2.854130987,1.028903455,NA
Emi.L.F.227,44.39,8,3,11,8,3.47,1,7.269815476,8.554556548,16,17,5,7.821,2.098,1.077,1.509,0,0.302,3.540401043,7.590138928,8.491375829,8.297328904,2.212851883,1.132231082,1.563600136,0,0.31046334
Emi.L.F.228,45.02,8,3,13,10,4.13,1,7.412804685,8.593838526,15,17,6,7.874,2.286,2.286,2.54,NA,0.762,4.188056576,7.638311948,8.54967635,8.204276415,2.372265706,2.366852651,2.603526965,NA,0.776778758
Emi.L.F.229,38.89,8,3,11,8,3.8,1,6.141676,6.44171,14,18,6,6.858,2.565,NA,2.588,0.716,0.716,4.106565161,7.254758226,6.259867385,8.617449264,3.151367115,NA,2.968876853,0.776701247,0.796672183
Emi.L.F.230,47.98,8,3,12,9,4.46,1,8.212491485,8.723399158,14,17,6,7.879,2.672,1.699,2.289,1.549,0.498,4.399222257,7.974112568,8.767687213,7.567126191,2.576464008,1.641935796,2.234089899,1.526867652,0.488685487
Emi.L.F.231,38.19,8,3,10,7,3.47,1,5.780320346,6.150147732,15,17,6,7.127,2.327,1.405,1.989,0.655,0.551,3.779667634,6.944632901,5.959144915,9.166030224,2.919490521,1.738248049,2.313826465,0.716438288,0.61977888
Emi.L.F.232,42.61,8,3,12,11,3.3,1,6.856666568,7.276422739,15,17,7,7.358,2.85,1.351,1.994,0.63,0.345,3.427386356,7.437478003,7.175413897,8.225789938,3.151326506,1.484608829,2.132229871,0.655530858,0.363457919
Emi.L.F.233,44.75,8,3,12,9,3.47,1,7.410793638,8.309513924,15,18,6,7.536,2.565,1.412,1.925,0.871,0.729,3.527991971,7.679226754,8.25883851,7.912768581,2.680327795,1.471489903,1.982297047,0.886273705,0.745817536
Emi.L.F.234,46,8,3,12,9,3.47,1,7.218621174,7.335396155,14,17,6,7.76,2.029,NA,1.897,0.528,0.335,3.485993129,7.290234262,7.322957452,7.865747915,2.053909581,NA,1.912499696,0.530552691,0.337126489
Emi.L.F.235,41.88,8,3,11,9,3.14,1,6.586136218,7.852032924,14,18,7,7.16,2.007,1.326,2.007,0.559,0.315,3.285799913,7.260171932,7.72159639,8.183395192,2.263876318,1.484646718,2.174850362,0.586254369,0.335300951
Emi.L.F.236,35.33,8,3,9,7,3.3,1,5.356579083,4.934444736,15,16,6,6.922,2.558,1.461,2.08,0.81,0.411,3.718206097,6.920423483,4.721858689,9.834716176,3.510800329,1.966417311,2.569003705,0.917985229,0.484338259
Emi.L.F.237,43.09,8,3,11,9,3.3,1,6.923700673,7.877957124,14,18,6,7.295,2.235,1.486,1.902,1.059,0.536,3.410737367,7.432090154,7.782572273,8.039300843,2.439576199,1.613280542,2.016401423,1.096302663,0.56090557
Emi.L.F.238,41.59,8,2,12,10,3.14,1,6.837233245,7.757087619,14,18,5,7.015,2.055,0,1.468,NA,0.193,3.295739843,7.585998595,7.619729007,8.08927264,2.336673845,0,1.599298319,NA,0.206294036
Emi.L.F.239,45.49,8,3,12,10,3.63,1,7.528824743,8.419962649,15,16,6,7.755,2.215,0.866,1.56,0.993,0.269,3.664446918,7.683036118,8.390663187,7.973618244,2.271214128,0.886606667,1.586292555,1.002885642,0.272518903
Emi.L.F.240,42.45,8,3,11,9,3.3,1,6.535371032,6.93527877,15,17,6,7.336,2.733,0.467,1.438,0.775,0.29,3.432995934,7.11389762,6.834879007,8.240768147,3.03509851,0.515278428,1.542142805,0.807791372,0.306203644
Emi.L.F.241,40.5,8,3,11,9,3.3,1,6.35635647,7.150433099,15,17,6,6.904,1.819,1.471,2.121,1.026,0.414,3.503894059,7.229429635,6.993953244,8.236458432,2.132667763,1.707820775,2.358395201,1.092587385,0.449602737
Emi.L.F.242,41.62,8,3,12,10,3.3,1,6.463824537,7.808108649,14,18,6,6.998,2.022,0.655,1.095,0.345,0.208,3.462590126,7.166872602,7.670733921,8.062227427,2.297239107,0.73832611,1.192275579,0.362849465,0.222231377
Emi.L.F.243,38.53,8,2,11,9,3.8,1,6.054788909,6.013291105,14,18,6,6.746,1.956,0,2.438,0.79,0.279,4.123200289,7.214465819,5.834829925,8.578187124,2.429066192,0,2.816881493,0.860616253,0.312166869
Emi.L.M.244,42.42,8,3,12,10,3.8,1,6.979077222,8.280650219,14,18,6,7.559,2.367,1.074,1.623,0.795,0.251,3.954361881,7.601895344,8.159848391,8.498955823,2.630786316,1.185937161,1.741487694,0.828904736,0.265136631
Emi.L.M.245,46.94,8,3,11,8,3.96,1,7.586418108,8.899417742,14,19,6,8.557,2.596,1.77,2.652,1.605,0.864,3.943422526,7.518403195,8.91320718,8.45198791,2.567262401,1.751608254,2.632385428,1.597953632,0.859026832
Emi.L.M.246,47.8,8,3,11,9,4.13,1,7.317652822,8.905794913,14,18,6,8.252,2.248,1.143,1.77,0.841,0.356,4.080380594,7.130213538,8.945612989,7.963568627,2.177042106,1.109113006,1.732542142,0.830405484,0.350127739
Emi.L.M.247,47.12,8,3,12,9,4.46,1,7.675789703,8.456665694,14,18,6,8.547,2.71,2.245,NA,0.795,0.485,4.433946347,7.579852326,8.474971511,8.40086903,2.668194817,2.212488279,NA,0.79012976,0.48110564
Emi.L.M.248,44.15,8,3,11,9,3.8,1,6.933618595,7.358385461,14,17,6,7.765,2.258,1.212,1.737,0.16,0.559,3.886243861,7.275845116,7.297689135,8.295260813,2.396550686,1.281652596,1.80737153,0.163810791,0.576532171
Emi.L.M.249,45.67,8,3,12,9,4.13,1,7.420251486,8.277435597,15,17,6,7.932,2.362,2.22,2.56,0.757,0.444,4.162040707,7.544384336,8.253859909,8.114501749,2.410937335,2.263131342,2.595250755,0.763160863,0.448746851
Emi.L.M.250,46.44,8,3,12,9,4.13,1,7.681237188,8.666539182,14,18,6,7.887,2.847,1.89,2.291,0.973,0.498,4.131900936,7.688829096,8.665067407,7.897690206,2.850478541,1.892166757,2.292866388,0.973469728,0.498315444
Emi.L.M.251,43.15,8,3,13,10,3.47,1,6.712909068,8.112794316,16,17,6,7.668,2.532,1.364,2.309,1.135,0.538,3.584273357,7.196469869,8.016355481,8.435325841,2.759329098,1.478602323,2.445262857,1.174234534,0.562530093
Emi.L.M.252,44.39,8,3,12,10,3.8,1,7.248498307,8.102521275,14,18,6,8.171,2.776,1.943,2.329,0.828,0.724,3.877096243,7.567882479,8.042679117,8.668645246,2.927967983,2.042641591,2.41327019,0.845628091,0.744289597
Emi.L.M.254,46.02,8,3,12,9,3.8,1,7.634496816,7.745817894,14,18,6,7.894,2.507,1.245,2.184,1.306,0.572,3.816792809,7.707108612,7.733222527,7.997124775,2.536505736,1.258744204,2.201108527,1.312053984,0.575481246
Emi.L.M.255,39.93,8,3,11,7,3.63,1,6.268034909,5.478465213,15,15,6,7.6,2.139,1.539,1.793,0.79,0.467,3.878104638,7.223899669,5.346402946,9.232721177,2.549187866,1.814391044,2.015540394,0.846725205,0.51147882
Emi.L.M.256,NA,8,3,12,10,3.96,1,7.699785623,8.279082039,14,17,6,8.74,2.809,1.765,2.657,1.445,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emi.L.M.257,48.52,8,3,12,10,4.29,1,7.454152096,8.262164174,14,18,6,8.783,2.535,1.727,2.103,0.389,0.457,4.211002222,7.162585481,8.319034594,8.315407877,2.413009302,1.648899934,2.034956509,0.381490306,0.445460151
Emi.L.M.258,45.57,8,3,12,9,3.8,1,7.544445402,8.07888431,15,18,5,7.899,2.466,1.199,1.826,0,0.284,3.833131273,7.686362989,8.053041548,8.103438758,2.523464527,1.225198198,1.854267771,0,0.287412884
Emi.L.M.259,44.83,8,3,12,9,4.13,1,6.78022181,7.645866907,15,12,6,8.169,2.52,1.506,1.488,1.567,0.536,4.195763211,7.014113534,7.601416658,8.55783567,2.627884783,1.56641914,1.530185993,1.593180717,0.547779595
Emi.L.M.260,47.15,8,3,12,10,3.63,1,7.579496866,8.443736223,14,18,6,8.382,2.461,1.859,2.23,1.128,0.287,3.607796584,7.480318745,8.462878174,8.231983398,2.421257711,1.830816611,2.20591888,1.120764495,0.284587134
Emi.L.M.261,42.52,8,3,13,10,3.47,1,7.563714608,8.369561026,14,20,6,8.461,2.685,1.798,2.233,0.917,0.48,3.607262703,8.220623048,8.250578305,9.484501031,2.976131093,1.980342366,2.391685007,0.955081862,0.506320563
Emi.L.M.262,44.55,8,3,12,9,3.47,1,7.136229759,7.840187535,14,17,6,7.485,2.54,1.636,2.118,1.09,0.3,3.53486814,7.425692795,7.786776403,7.904392235,2.667953016,1.713213248,2.188569832,1.111381447,0.307744257
Emi.L.M.263,43.4,8,3,11,9,3.63,1,6.962633379,7.319679277,13,17,6,8.103,2.637,1.354,1.872,1.011,0.414,3.740138199,7.424050935,7.239375053,8.848208655,2.854669956,1.458613172,1.973683272,1.0431968,0.43138303
Emi.L.M.264,48.27,8,3,12,10,4.13,1,7.887150326,8.021773327,15,17,7,8.494,2.596,1.712,2.527,0.815,0.617,4.063062195,7.615270134,8.07029776,8.095124647,2.485842264,1.643743223,2.454974107,0.801151021,0.603281235
Emi.L.M.265,47.94,8,3,13,11,3.63,1,7.386379973,8.228441639,15,18,6,8.161,2.548,0.8,1.516,0.381,0.236,3.58183127,7.177564317,8.269110282,7.846332648,2.459262344,0.773828681,1.480582759,0.37569905,0.231701459
Emi.L.M.266,44.64,8,3,11,10,3.96,1,7.241394029,7.137067927,14,18,6,7.772,2.393,1.595,2.179,1.224,0.269,4.030490733,7.520944869,7.090742297,8.186306363,2.507703298,1.66663368,2.248109442,1.246862174,0.275611097
LQx.L.F.176,33.85,8,3,8,7,2.97,1,5.555146446,6.121641313,NA,15,6,5.69,2.327,1.608,1.918,0.78,0.64,3.409218211,7.46937293,5.817828016,8.539303759,3.355363242,2.266872053,2.448198031,0.901402429,0.773755796
LQx.L.F.177,30.38,8,2,8,9,2.81,1,4.957371598,5.186424374,15,16,5,5.276,1.567,0.49,1.021,0,0.419,3.380825765,7.373494019,4.844235253,9.093174239,2.559720926,0.776562008,1.416303107,0,0.54042396
LQx.L.F.178,27.33,8,3,6,6,3.14,1,4.560294167,3.480386497,15,16,6,4.821,1.712,1.605,2.057,0.198,0.29,3.955666265,7.48675289,3.196045229,9.513487051,3.159570834,2.85224744,3.095355367,0.252263206,0.398477141
LQx.L.F.179,37.14,8,3,12,9,3.96,1,6.602551607,5.997270094,14,16,5,6.779,1.61,1.349,1.753,0,0.348,4.365987937,8.141569709,5.785081567,9.035087486,2.085944457,1.720094252,2.083492067,0,0.398021863
LQx.L.F.180,32.8,8,3,12,8,3.47,1,5.537913045,5.40392217,NA,NA,6,5.58,1.43,0.988,1.722,0.899,0.523,4.038095464,7.668412035,5.109831106,8.71875554,2.138279682,1.441151784,2.251947126,1.053957601,0.644334666
LQx.L.F.181,32.81,NA,3,10,7,NA,NA,4.965622123,NA,14,17,NA,6.195,1.707,1.128,1.57,0.231,NA,NA,6.873998482,NA,9.675918918,2.551580569,1.644820802,2.052687585,0.270779056,NA
LQx.L.F.182,33.52,8,3,10,NA,2.48,1,5.83295178,5.609114269,NA,NA,6,6.154,1.892,1.196,1.9,0.638,0.533,2.858903664,7.914937083,5.322365384,9.352153866,2.759128976,1.70402982,2.443568153,0.740601572,0.648180805
LQx.L.F.183,29.43,8,3,7,6,3.47,1,5.293279315,5.940454106,15,16,6,5.085,2.05,1.491,2.258,0.62,0.671,4.232955296,8.110030687,5.520306667,9.127586637,3.473703683,2.445634071,3.20972764,0.76369855,0.882056411
LQx.L.F.184,30.82,8,3,8,7,2.81,1,5.111051106,5.616938165,14,16,6,5.466,1.587,1.128,1.742,0.62,0.366,3.359759297,7.500744573,5.258461762,9.24889569,2.549747418,1.760070288,2.389872508,0.747797558,0.468021884
LQx.L.F.186,35.94,8,3,6,7,2.64,1,6.258431697,6.150366314,NA,16,7,6.198,1.905,1.549,1.831,1.161,0.531,2.952512314,7.957430515,5.90158179,8.615277062,2.563451022,2.046586983,2.231879667,1.305549402,0.619376056
LQx.L.F.187,33.33,8,3,7,7,3.47,1,5.189505811,6.044476847,14,16,6,5.57,1.354,NA,1.222,0.673,0.45,4.01005612,7.079276409,5.730243128,8.526447254,1.987545826,NA,1.57848738,0.783257511,0.549108509
LQx.L.F.188,30.78,8,3,6,7,3.14,1,5.12803091,5.68216657,15,16,7,5.405,1.549,1.892,2.08,0.777,0.579,3.756441847,7.534789594,5.318418997,9.160889184,2.49242582,2.956327283,2.856431352,0.93771427,0.740970672
LQx.L.F.189,30.27,8,3,8,8,3.3,1,4.865657284,5.334777132,15,16,6,5.144,1.712,1.179,1.841,0.508,0.368,3.976630224,7.261619497,4.979901062,8.906916618,2.80830667,1.87585363,2.5609205,0.617762493,0.475675429
LQx.L.F.190,33.34,8,3,11,9,2.64,1,5.326713013,6.275250569,14,12,6,4.473,1.844,0,1.694,1.506,0.498,3.050480615,7.264414006,5.949305959,6.844553361,2.705883686,0,2.187676464,1.752488095,0.607571049
LQx.L.F.191,34.14,8,3,9,7,2.48,1,5.530304037,5.373965537,15,15,6,4.473,2.065,1.128,2.024,1.189,0.356,2.83621759,7.37700844,5.114253684,6.640008685,2.94842249,1.575578751,2.566601751,1.368726972,0.42821099
LQx.L.F.192,29.21,8,3,9,7,3.63,1,5.275763849,5.628245958,15,17,6,5.405,1.692,2.085,2.352,0.483,0.597,4.442601737,8.139993461,5.223887483,9.795583374,2.891999078,3.447838866,3.36270161,0.596984629,0.788310724
LQx.L.F.193,31.44,NA,3,12,8,NA,NA,5.498889345,3.03870492,15,17,6,5.494,2.065,1.676,2.047,0.648,0.554,NA,7.921310688,2.853877727,9.062356161,3.242371057,2.559367661,2.765606955,0.774503896,0.700036555
LQx.L.F.194,35.51,8,3,6,7,2.64,1,6.163496977,6.574761697,15,16,7,5.801,1.808,1.989,2.405,0.912,0.671,2.968001075,7.925245668,6.296639082,8.188590274,2.466937939,2.662388724,2.958821102,1.031191344,0.788332245
LQx.L.F.195,29.67,8,3,10,7,3.3,1,5.083079909,5.832858142,16,15,6,5.215,2.032,0.531,0.914,0.277,0.396,4.011389621,7.729171843,5.427388088,9.264160375,3.411095865,0.863357343,1.291151087,0.339939671,0.518035005
LQx.L.F.196,31.35,8,3,9,8,2.97,1,5.314417465,4.089662414,NA,NA,6,5.39,1.989,1.836,2.207,0.742,0.721,3.524839933,7.676081196,3.839145321,8.923479648,3.133383319,2.812411478,2.988358273,0.888014661,0.912622007
LQx.L.F.197,23.07,8,3,9,7,1.65,1,3.732032247,3.984373052,NA,15,6,3.985,1.173,NA,NA,0.498,NA,2.237505907,7.17665528,3.560726566,9.767735922,2.632146274,NA,NA,0.685442292,NA
LQx.L.F.198,26.96,8,3,8,6,2.31,1,4.49271318,4.632844479,15,16,6,4.486,1.595,1.333,1.727,NA,0.409,2.927354183,7.470224208,4.245055994,9.008165158,2.990290547,2.404083589,2.62616703,NA,0.566591091
LQx.L.M.161,41.02,8,3,12,9,3.63,1,7.152523486,6.42573991,15,16,6,7.945,2.631,1.323,1.974,0.701,0.589,3.832967654,8.038676775,6.297996817,9.324901255,3.03962697,1.514929922,2.173506343,0.742165389,0.634789383
LQx.L.M.162,43.43,8,3,11,10,4.13,1,7.547038728,7.909480563,14,17,6,7.094,2.634,1.405,2.159,0.483,0.49,4.25403074,8.041997628,7.823572916,7.739567903,2.849150451,1.512421968,2.275062885,0.498224863,0.510363121
LQx.L.M.163,42.49,8,3,12,9,4.46,1,7.861847068,8.130026789,14,17,6,7.94,2.797,1.852,2.151,1.412,0.498,4.637846823,8.550278105,8.013541847,8.908518826,3.102800171,2.041377584,2.305108985,1.471111913,0.52552941
LQx.L.M.164,38.9,8,3,12,10,3.3,1,6.847505689,6.470392536,13,NA,6,6.985,2.393,1.758,2.08,0.955,0.427,3.565829094,8.086568024,6.287999608,8.774144757,2.939175585,2.132040918,2.385642446,1.035841826,0.475037304
LQx.L.M.165,46.02,8,3,13,10,4.46,1,8.555876064,8.452774166,14,18,6,7.993,2.896,2.581,2.479,0.818,0.551,4.479709455,8.637251111,8.439029228,8.097418081,2.930084009,2.609493004,2.498419432,0.821791852,0.554353438
LQx.L.M.166,43.37,8,3,12,9,4.13,1,7.977181101,7.544966843,14,16,6,8.219,2.964,1.499,2.075,1.412,0.754,4.256588027,8.511323811,7.461363187,8.982821056,3.211222332,1.616025234,2.188873832,1.45742665,0.785983985
LQx.L.M.167,41.6,8,3,9,9,3.3,1,7.349260105,7.171355949,14,17,6,6.924,2.443,1.595,2.337,1.598,0.737,3.463313671,8.152269812,7.044640893,7.981881229,2.777085827,1.798844202,2.5455511,1.681045002,0.787652028
LQx.L.M.168,40.43,8,3,11,9,3.96,1,6.874575148,7.367050858,14,16,6,7.551,2.568,1.864,2.339,NA,0.378,4.207835883,7.831460285,7.203830942,9.028289649,3.016838909,2.168146779,2.60425833,NA,0.410931847
LQx.L.M.169,41.78,8,3,11,9,3.96,1,7.80312537,7.564332299,15,17,6,7.78,2.504,1.709,2.591,0.927,0.846,4.148183603,8.620920976,7.43582249,8.919254411,2.832286908,1.918427541,2.812859819,0.973256655,0.901811226
LQx.L.M.170,44.65,8,3,12,10,3.47,1,8.46188375,7.852170627,14,18,7,8.514,2.797,2.281,2.705,1.273,0.315,3.531424532,8.786714211,7.801483723,8.96529075,2.930310967,2.382865139,2.790311301,1.296644984,0.322698379
LQx.L.M.171,43.69,8,3,12,8,3.63,1,7.3694693,5.822985627,NA,NA,6,8.166,2.85,0,2.383,0.945,0.653,3.729326167,7.809163609,5.76525836,8.841340108,3.061641797,0,2.499601261,0.972138639,0.677712971
LQx.L.M.172,42.92,8,3,11,8,2.31,1,7.680928138,7.967124467,NA,NA,5,7.513,2.512,1.427,1.499,0,0.239,2.391622326,8.275390302,7.865669935,8.321527267,2.754461996,1.555869696,1.594001607,0,0.250697378
LQx.L.M.173,45.31,8,3,12,8,3.63,1,7.757688026,7.137434518,NA,NA,5,8.034,2.738,1.232,1.427,0,0.274,3.670767933,7.945932115,7.10807513,8.302495502,2.820356186,1.266740001,1.455483273,0,0.278243412
LQx.L.M.174,38.94,8,3,12,10,3.47,1,6.825747122,5.455507966,15,17,NA,6.81,2.225,0,1.562,0,0.3,3.747848558,8.053144787,5.30259773,8.543078267,2.729593609,0,1.790109901,0,0.333544746
LQx.L.M.175,39.4,8,3,12,8,3.47,1,6.918384494,7.514925821,16,16,6,7.529,2.441,1.885,2.294,1.412,0.632,3.728764531,8.073473668,7.318068207,9.304191324,2.954286714,2.254678471,2.605365605,1.522635309,0.697748789
Pax.L.F.096,41.48,8,3,11,9,3.3,1,6.693726219,7.160174879,15,17,6,6.69,2.05,1.783,2.21,0.29,0.406,3.467665446,7.445153362,7.03039829,7.740688522,2.338120259,2.017168176,2.412573054,0.305472814,0.434653715
Pax.L.F.097,36.85,8,3,7,8,3.3,1,5.338219337,6.879295573,15,16,6,6.612,2.052,1.351,1.704,0.561,0.241,3.650742247,6.630858293,6.627559854,8.901344377,2.682755969,1.73732238,2.037503564,0.623695792,0.276937103
Pax.L.F.098,37.22,8,3,NA,9,3.47,1,6.312596122,7.368396252,NA,17,6,6.203,2.009,1.565,2.383,0.988,0.607,3.822175366,7.768412869,7.110150179,8.244661523,2.596443639,1.990871416,2.827581514,1.093424177,0.693357796
Pax.L.F.099,38.25,8,3,12,11,4.13,1,6.467330937,7.1005088,14,17,6,6.271,2.156,2.238,3.198,0.582,0.698,4.495498118,7.75865128,6.881724003,8.048945184,2.700057514,2.764124375,3.715780045,0.636135493,0.784391313
Pax.L.F.100,32.19,8,3,10,9,NA,1,5.44982512,6.125430446,14,17,6,5.74,1.816,1.775,2.256,1.128,0.533,NA,7.679803822,5.774655226,9.186794596,2.774907852,2.642259185,2.993200146,1.333796848,0.664069947
Pax.L.F.101,34.79,8,3,12,8,2.81,1,5.650520693,5.456385872,14,16,6,5.964,1.905,1.349,1.369,0.665,0.414,3.187378353,7.405868331,5.20842701,8.64225134,2.661438929,1.846194731,1.711002089,0.75896567,0.492389277
Pax.L.F.103,36.62,8,3,12,8,3.14,1,6.024064214,6.540955234,14,16,7,6.17,2.131,1.458,1.875,0.66,0.31,3.483203817,7.526627744,6.29527369,8.373116826,2.806233325,1.887668252,2.25279553,0.73585735,0.357562787
Pax.L.F.104,35.35,8,3,10,9,2.97,1,5.801967091,6.152245091,NA,17,6,5.829,1.839,1.278,2.126,0.856,0.307,3.345562349,7.491884075,5.887728252,8.275796603,2.522341085,1.719057111,2.624675324,0.969867441,0.361658196
Pax.L.F.105,33.98,8,3,9,8,3.47,1,5.515990291,6.766707432,14,17,6,5.639,1.902,NA,2.035,0.724,0.269,3.976529276,7.39024141,6.434835913,8.42136053,2.730445142,NA,2.589892738,0.835225413,0.324474405
Pax.L.F.106,38.2,8,3,12,8,2.64,1,6.144717501,7.128635528,15,16,6,6.551,1.943,0.714,1.615,0.483,0.277,2.875270024,7.380625987,6.907534325,8.422415017,2.436982047,0.883101393,1.87836964,0.528241816,0.311527886
Pax.L.F.107,39.07,8,3,10,9,3.47,1,6.353396124,7.438048734,NA,NA,5,6.612,1.697,1.25,1.509,0,0.185,3.742422584,7.472578286,7.233437481,8.259391437,2.073863578,1.508818175,1.724941768,0,0.20527627
Pax.L.F.108,35.29,8,3,11,9,3.47,1,5.853910985,6.577320344,14,15,5,5.951,2.007,0,NA,0.277,0.229,3.91167582,7.570950017,6.292812036,8.467392403,2.75816635,0,NA,0.314090464,0.270045363
Pax.L.F.109,37.08,8,3,11,9,3.63,1,5.912989239,6.540259363,15,17,5,6.147,1.943,1.128,1.664,0,0.351,4.004969413,7.302283644,6.307223136,8.209720877,2.522084396,1.440818893,1.980174241,0,0.401841532
Pax.L.F.110,37.39,8,3,11,8,3.47,1,6.052894084,6.218640416,14,16,6,6.444,1.925,1.981,2.548,0.533,0.505,3.814611393,7.417208331,6.005079542,8.515188661,2.474838304,2.507675079,3.01278464,0.588649267,0.575275995
Pax.L.F.111,32.85,8,3,11,11,3.14,1,5.624073413,6.12665377,14,17,NA,5.644,1.349,1.732,2.294,0.605,0.523,3.651650377,7.776657088,5.794646294,8.801584473,2.013619244,2.52222983,2.996467499,0.708789396,0.643747847
